fips,state,county,year,tot_pop,tot_male,tot_female,nh_male,nh_female,h_male,h_female,wa_male,wa_female,ba_male,ba_female,ia_male,ia_female,aa_male,aa_female,na_male,na_female,tom_male,tom_female,nhwa_male,nhwa_female,nhba_male,nhba_female,nhia_male,nhia_female,nhaa_male,nhaa_female,nhna_male,nhna_female,nhtom_male,nhtom_female,hwa_male,hwa_female,hba_male,hba_female,hia_male,hia_female,haa_male,haa_female,hna_male,hna_female,htom_male,htom_female,cx,cy
29001,29,001,2010,25607,12201,13406,11946,13130,255,276,11515,12703,213,206,56,48,220,234,5,9,192,206,11290,12468,209,196,42,38,220,234,4,8,181,186,225,235,4,10,14,10,0,0,1,1,11,20,687.9791804,335.1138422
29003,29,003,2010,17377,8551,8826,8380,8702,171,124,8363,8613,40,37,17,35,28,47,1,1,102,93,8208,8503,40,35,15,33,27,47,0,0,90,84,155,110,0,2,2,2,1,0,1,1,12,9,639.7576285,342.3702731
29005,29,005,2010,5658,2810,2848,2788,2830,22,18,2756,2785,13,10,10,10,2,10,0,1,29,32,2735,2768,13,10,9,10,2,10,0,1,29,31,21,17,0,0,1,0,0,0,0,0,0,1,625.8797875,329.3785132
29007,29,007,2010,25490,11774,13716,11384,13424,390,292,10807,12354,635,1013,50,61,75,50,7,12,200,226,10467,12107,620,1002,32,47,75,49,6,11,184,208,340,247,15,11,18,14,0,1,1,1,16,18,705.8778317,362.8658574
29009,29,009,2010,35588,17651,17937,16233,16606,1418,1331,16897,17137,72,65,154,158,228,250,18,19,282,308,15580,15908,62,56,124,123,216,236,14,16,237,267,1317,1229,10,9,30,35,12,14,4,3,45,41,663.4201657,437.6580465
29011,29,011,2010,12385,6099,6286,5983,6179,116,107,5855,6000,40,34,58,68,16,30,0,7,130,147,5768,5919,35,31,46,62,16,30,0,7,118,130,87,81,5,3,12,6,0,0,0,0,12,17,651.0451221,414.7566477
29013,29,013,2010,17042,8394,8648,8244,8533,150,115,8123,8402,108,53,49,52,13,26,1,3,100,112,7985,8304,105,50,44,45,13,26,1,3,96,105,138,98,3,3,5,7,0,0,0,0,4,7,650.8528666,392.7577086
29015,29,015,2010,19060,9546,9514,9387,9381,159,133,9310,9265,44,36,53,60,24,42,0,3,115,108,9168,9149,41,34,46,53,22,41,0,3,110,101,142,116,3,2,7,7,2,1,0,0,5,7,674.4279047,391.039762
29017,29,017,2010,12332,6168,6164,6130,6109,38,55,6051,6034,22,20,31,37,12,17,0,0,52,56,6015,5985,22,20,31,33,12,17,0,0,50,54,36,49,0,0,0,4,0,0,0,0,2,2,749.595083,416.1441756
29019,29,019,2010,163232,79249,83983,76659,81589,2590,2394,66390,70112,7314,8017,357,329,2996,3243,59,75,2133,2207,64206,68134,7204,7895,276,246,2962,3210,40,64,1971,2040,2184,1978,110,122,81,83,34,33,19,11,162,167,695.8110566,370.1727945
29021,29,021,2010,89144,44541,44603,42036,42418,2505,2185,39992,41055,2888,1868,205,200,383,410,79,97,994,973,37786,39146,2818,1797,140,158,356,384,53,72,883,861,2206,1909,70,71,65,42,27,26,26,25,111,112,639.8222774,351.8143237
29023,29,023,2010,42796,20623,22173,20252,21827,371,346,18817,20261,1108,1171,104,118,134,181,20,18,440,424,18525,19996,1090,1145,87,103,126,172,13,15,411,396,292,265,18,26,17,15,8,9,7,3,29,28,742.0707372,434.2779555
29025,29,025,2010,9436,4735,4701,4646,4644,89,57,4602,4566,38,16,19,24,5,16,2,0,69,79,4518,4516,37,16,15,20,5,16,2,0,69,76,84,50,1,0,4,4,0,0,0,0,0,3,658.0017619,351.5973148
29027,29,027,2010,44419,22809,21610,22416,21280,393,330,20861,20182,1314,731,137,114,94,166,7,11,396,406,20538,19908,1292,715,114,96,90,160,6,10,376,391,323,274,22,16,23,18,4,6,1,1,20,15,704.6584401,374.0131326
29029,29,029,2010,43985,21875,22110,21310,21624,565,486,21316,21525,99,93,106,100,75,124,21,14,258,254,20825,21087,90,82,87,86,63,120,14,12,231,237,491,438,9,11,19,14,12,4,7,2,27,17,686.5395453,398.4720968
29031,29,031,2010,75895,36723,39172,35928,38446,795,726,32940,35061,2539,2854,127,113,456,473,19,13,642,658,32303,34439,2491,2818,83,98,446,462,14,12,591,617,637,622,48,36,44,15,10,11,5,1,51,41,757.3144846,413.8535299
29033,29,033,2010,9296,4536,4760,4469,4712,67,48,4378,4603,76,68,17,15,8,19,2,0,55,55,4315,4556,74,67,17,15,6,19,2,0,55,55,63,47,2,1,0,0,2,0,0,0,0,0,668.6797913,357.9208446
29035,29,035,2010,6299,3068,3231,3025,3162,43,69,2982,3113,9,11,29,36,3,7,1,0,44,64,2943,3063,9,9,27,31,3,7,1,0,42,52,39,50,0,2,2,5,0,0,0,0,2,12,728.8016784,428.4646005
29037,29,037,2010,99723,48725,50998,46637,49049,2088,1949,45386,47545,1824,1786,295,298,299,396,49,39,872,934,43511,45810,1763,1714,250,250,274,376,39,34,800,865,1875,1735,61,72,45,48,25,20,10,5,72,69,650.3193429,381.2781892
29039,29,039,2010,13973,6867,7106,6768,7014,99,92,6692,6897,26,25,33,44,21,42,1,0,94,98,6601,6817,24,22,28,39,21,42,1,0,93,94,91,80,2,3,5,5,0,0,0,0,1,4,662.0450163,408.0482902
29041,29,041,2010,7847,3859,3988,3831,3968,28,20,3736,3839,73,79,13,14,0,11,0,0,37,45,3710,3820,72,79,12,13,0,11,0,0,37,45,26,19,1,0,1,1,0,0,0,0,0,0,680.7430615,355.0745461
29043,29,043,2010,77825,37835,39990,36805,39095,1030,895,36450,38612,290,192,275,243,170,248,25,29,625,666,35549,37826,276,177,230,209,166,242,21,29,563,612,901,786,14,15,45,34,4,6,4,0,62,54,677.842,429.752605
29045,29,045,2010,7148,3567,3581,3539,3561,28,20,3502,3501,14,14,6,9,7,14,0,0,38,43,3475,3481,14,14,6,9,6,14,0,0,38,43,27,20,0,0,0,0,1,0,0,0,0,0,706.8247029,327.9903987
29047,29,047,2010,222718,108756,113962,102041,107421,6715,6541,97048,101833,5952,6036,650,624,2222,2483,313,341,2571,2645,91219,96144,5685,5745,508,504,2144,2428,271,290,2214,2310,5829,5689,267,291,142,120,78,55,42,51,357,335,648.4497868,362.0064842
29049,29,049,2010,20742,10412,10330,10225,10169,187,161,9982,9923,157,136,66,77,38,48,12,4,157,142,9822,9783,152,126,58,69,34,48,8,4,151,139,160,140,5,10,8,8,4,0,4,0,6,3,648.7151772,353.3813755
29051,29,051,2010,76182,38439,37743,37509,36836,930,907,32170,32774,4953,3627,144,136,472,526,31,26,669,654,31404,32016,4883,3565,113,104,458,520,27,25,624,606,766,758,70,62,31,32,14,6,4,1,45,48,697.1535305,384.0314045
29053,29,053,2010,17610,9265,8345,9139,8230,126,115,8162,7789,888,309,36,39,39,52,4,4,136,152,8055,7695,881,305,30,32,39,52,2,3,132,143,107,94,7,4,6,7,0,0,2,1,4,9,684.8079654,374.678587
29055,29,055,2010,24637,12266,12371,12057,12201,209,170,11970,12096,55,35,53,61,34,52,4,3,150,124,11794,11945,47,30,44,52,29,51,4,3,139,120,176,151,8,5,9,9,5,1,0,0,11,4,719.5492561,398.5918487
29057,29,057,2010,7867,3938,3929,3876,3871,62,58,3778,3763,25,26,37,40,17,24,2,1,79,75,3725,3709,21,24,34,38,17,24,2,1,77,75,53,54,4,2,3,2,0,0,0,0,2,0,662.4427992,416.5624604
29059,29,059,2010,16762,8324,8438,8176,8308,148,130,8081,8168,30,32,67,68,25,36,2,5,119,129,7955,8054,23,27,61,61,25,36,2,5,110,125,126,114,7,5,6,7,0,0,0,0,9,4,680.9515537,408.8255823
29061,29,061,2010,8441,4184,4257,4149,4211,35,46,4104,4165,18,16,12,17,3,10,0,1,47,48,4071,4122,18,16,11,16,3,10,0,1,46,46,33,43,0,0,1,1,0,0,0,0,1,2,657.7099047,342.6810627
29063,29,063,2010,12900,8080,4820,7920,4762,160,58,6530,4710,1442,25,31,20,17,20,8,1,52,44,6384,4653,1437,25,26,19,15,20,8,1,50,44,146,57,5,0,5,1,2,0,0,0,2,0,648.5040113,344.9100738
29065,29,065,2010,15681,7771,7910,7692,7836,79,74,7523,7657,35,33,72,60,19,31,1,0,121,129,7448,7591,35,32,71,60,19,31,1,0,118,122,75,66,0,1,1,0,0,0,0,0,3,7,715.5026561,409.6184326
29067,29,067,2010,13642,6729,6913,6676,6852,53,61,6549,6710,23,32,40,47,25,22,2,1,90,101,6507,6661,19,29,34,44,25,21,2,1,89,96,42,49,4,3,6,3,0,1,0,0,1,5,693.6244057,430.2508836
29069,29,069,2010,31920,15344,16576,14435,15762,909,814,13491,14568,1465,1642,54,57,65,61,14,15,255,233,12649,13816,1441,1616,38,40,53,59,14,9,240,222,842,752,24,26,16,17,12,2,0,6,15,11,750.1626551,446.8863516
29071,29,071,2010,101508,50319,51189,49564,50496,755,693,48927,49810,504,394,148,159,182,263,25,28,533,535,48263,49192,488,378,129,137,166,258,19,20,499,511,664,618,16,16,19,22,16,5,6,8,34,24,724.1820848,385.6183802
29073,29,073,2010,15226,7458,7768,7382,7701,76,67,7315,7620,23,20,21,23,21,39,1,1,77,65,7245,7555,23,20,17,22,21,39,1,1,75,64,70,65,0,0,4,1,0,0,0,0,2,1,714.3518559,385.2448873
29075,29,075,2010,6719,3243,3476,3229,3459,14,17,3182,3407,10,16,11,14,7,10,0,0,33,29,3169,3391,10,16,10,13,7,10,0,0,33,29,13,16,0,0,1,1,0,0,0,0,0,0,648.3118831,335.561414
29077,29,077,2010,275414,134189,141225,129901,137266,4288,3959,122884,130740,4675,3429,984,944,2132,2542,139,149,3375,3421,119297,127428,4526,3291,815,821,2070,2489,116,126,3077,3111,3587,3312,149,138,169,123,62,53,23,23,298,310,674.056922,421.3919052
29079,29,079,2010,10273,4899,5374,4812,5293,87,81,4778,5236,37,30,23,23,18,27,0,1,43,57,4695,5159,36,30,21,22,18,25,0,0,42,57,83,77,1,0,2,1,0,2,0,1,1,0,666.9125377,337.998868
29081,29,081,2010,8941,4433,4508,4365,4456,68,52,4346,4398,18,22,22,22,14,14,0,2,33,50,4282,4351,17,22,19,20,14,12,0,2,33,49,64,47,1,0,3,2,0,2,0,0,0,1,657.3682591,331.1874511
29083,29,083,2010,22266,10892,11374,10684,11199,208,175,10522,11030,121,108,62,59,34,31,7,9,146,137,10347,10872,113,106,53,50,31,30,7,9,133,132,175,158,8,2,9,9,3,1,0,0,13,5,663.04621,388.6189792
29085,29,085,2010,9628,4724,4904,4682,4862,42,42,4599,4756,20,24,32,38,12,14,2,1,59,71,4557,4714,20,24,32,38,12,14,2,1,59,71,42,42,0,0,0,0,0,0,0,0,0,0,674.2502994,401.2412951
29087,29,087,2010,4910,2423,2487,2409,2463,14,24,2366,2416,8,10,21,22,3,13,1,0,24,26,2352,2393,8,10,21,22,3,13,1,0,24,25,14,23,0,0,0,0,0,0,0,0,0,1,630.6093312,338.9990574
29089,29,089,2010,10123,5033,5090,4963,5025,70,65,4635,4674,242,261,41,37,18,18,4,9,93,91,4588,4623,234,256,32,32,18,18,3,7,88,89,47,51,8,5,9,5,0,0,1,2,5,2,687.0107124,365.8299855
29091,29,091,2010,40532,19626,20906,19256,20559,370,347,19029,20233,95,71,147,147,76,136,11,7,268,312,18704,19930,93,70,127,126,71,133,10,7,251,293,325,303,2,1,20,21,5,3,1,0,17,19,707.9584525,434.3301419
29093,29,093,2010,10579,5230,5349,5162,5278,68,71,5039,5181,66,57,39,35,12,12,6,6,68,58,4989,5121,62,55,31,28,11,12,6,6,63,56,50,60,4,2,8,7,1,0,0,0,5,2,732.3262051,410.3057087
29095,29,095,2010,675259,326451,348808,297105,321443,29346,27365,233798,242095,75777,88405,2086,2082,5200,5955,868,855,8722,9416,208605,218785,73973,86491,1293,1382,5009,5797,711,730,7514,8258,25193,23310,1804,1914,793,700,191,158,157,125,1208,1158,650.3447177,370.7485034
29097,29,097,2010,117770,57497,60273,53303,56364,4194,3909,52489,55580,1464,1088,993,1022,596,619,287,273,1668,1691,49025,52363,1273,907,792,830,569,603,132,119,1512,1542,3464,3217,191,181,201,192,27,16,155,154,156,149,651.3958544,423.4687092
29099,29,099,2010,219084,109044,110040,107237,108385,1807,1655,105638,106676,1036,787,358,369,602,834,34,36,1376,1338,103995,105194,1017,774,308,304,588,825,32,32,1297,1256,1643,1482,19,13,50,65,14,9,2,4,79,82,736.4220794,389.2155903
29101,29,101,2010,52715,26625,26090,25798,25265,827,825,24172,23735,1228,1077,181,132,353,463,68,67,623,616,23484,23016,1184,1049,151,102,331,455,63,64,585,579,688,719,44,28,30,30,22,8,5,3,38,37,662.533547,378.1893381
29103,29,103,2010,4133,2036,2097,2020,2077,16,20,1989,2048,10,15,8,6,0,5,0,0,29,23,1973,2028,10,15,8,6,0,5,0,0,29,23,16,20,0,0,0,0,0,0,0,0,0,0,698.0291376,336.5220391
29105,29,105,2010,35642,17572,18070,17220,17687,352,383,16874,17469,153,87,149,114,57,100,8,12,331,288,16560,17122,149,85,137,103,52,93,8,11,314,273,314,347,4,2,12,11,5,7,0,1,17,15,690.8490167,409.0923799
29107,29,107,2010,33409,16508,16901,16094,16547,414,354,15615,16090,427,323,83,80,57,80,32,20,294,308,15266,15783,409,314,60,67,51,75,29,19,279,289,349,307,18,9,23,13,6,5,3,1,15,19,662.7787168,368.718877
29109,29,109,2010,38601,19025,19576,17772,18403,1253,1173,18406,18977,75,55,156,167,61,89,25,18,302,270,17244,17872,63,40,123,149,52,80,14,11,276,251,1162,1105,12,15,33,18,9,9,11,7,26,19,662.962551,426.1429762
29111,29,111,2010,10203,5127,5076,5041,5011,86,65,4858,4826,156,145,27,28,17,11,2,3,67,63,4778,4765,154,142,24,27,17,11,2,3,66,63,80,61,2,3,3,1,0,0,0,0,1,0,707.3842702,337.0632717
29113,29,113,2010,52702,26292,26410,25764,25891,528,519,25113,25312,556,435,109,103,73,124,9,12,432,424,24656,24864,541,418,81,86,71,121,7,10,408,392,457,448,15,17,28,17,2,3,2,2,24,32,725.6426298,366.7660371
29115,29,115,2010,12752,6145,6607,6064,6517,81,90,5985,6475,46,36,27,22,13,15,0,0,74,59,5905,6389,46,35,27,22,13,15,0,0,73,56,80,86,0,1,0,0,0,0,0,0,1,3,677.1725957,344.8771666
29117,29,117,2010,15196,6812,8384,6734,8289,78,95,6609,7953,63,300,23,36,20,24,0,0,97,71,6532,7866,63,297,23,32,19,24,0,0,97,70,77,87,0,3,0,4,1,0,0,0,0,1,667.5256158,347.7031909
29119,29,119,2010,23087,11664,11423,10300,10188,1364,1235,10605,10464,104,92,349,315,106,103,129,104,371,345,9368,9342,90,72,285,272,96,91,115,91,346,320,1237,1122,14,20,64,43,10,12,14,13,25,25,651.4635716,440.3068816
29121,29,121,2010,15581,7624,7957,7554,7878,70,79,7275,7621,186,156,28,28,24,36,1,3,110,113,7213,7552,184,153,26,26,24,35,1,3,106,109,62,69,2,3,2,2,0,1,0,0,4,4,689.2064107,345.5600764
29123,29,123,2010,12196,6002,6194,5879,6112,123,82,5865,6085,31,17,30,33,16,21,0,0,60,38,5746,6011,31,15,29,30,16,21,0,0,57,35,119,74,0,2,1,3,0,0,0,0,3,3,742.1376217,411.9595436
29125,29,125,2010,9185,4647,4538,4602,4503,45,35,4552,4455,20,15,21,25,3,4,1,0,50,39,4507,4422,20,15,21,24,3,4,1,0,50,38,45,33,0,0,0,1,0,0,0,0,0,1,705.375555,393.8017063
29127,29,127,2010,28793,13874,14919,13655,14725,219,194,12771,13806,701,715,45,51,77,81,11,11,269,255,12593,13644,689,706,33,38,72,78,11,11,257,248,178,162,12,9,12,13,5,3,0,0,12,7,709.9379669,345.5031951
29129,29,129,2010,3777,1896,1881,1880,1867,16,14,1852,1828,11,9,9,11,3,11,0,0,21,22,1836,1814,11,9,9,11,3,11,0,0,21,22,16,14,0,0,0,0,0,0,0,0,0,0,666.5782258,328.9893327
29131,29,131,2010,24714,12307,12407,12133,12222,174,185,11961,12080,65,47,74,77,26,41,16,18,165,144,11818,11933,58,41,62,57,24,40,15,18,156,133,143,147,7,6,12,20,2,1,1,0,9,11,693.9180365,392.6136833
29133,29,133,2010,14390,7707,6683,7570,6591,137,92,5470,5282,2121,1306,24,19,15,9,1,0,76,67,5349,5203,2108,1295,24,18,13,8,1,0,75,67,121,79,13,11,0,1,2,1,0,0,1,0,767.5785167,429.241121
29135,29,135,2010,15616,8239,7377,7917,7120,322,257,7525,7228,560,31,38,29,22,28,3,2,91,59,7212,6978,559,28,38,27,18,28,3,2,87,57,313,250,1,3,0,2,4,0,0,0,4,2,689.9287494,380.7963728
29137,29,137,2010,8782,4403,4379,4362,4334,41,45,4195,4167,104,108,27,27,11,14,2,3,64,60,4164,4133,100,107,24,20,11,13,2,3,61,58,31,34,4,1,3,7,0,1,0,0,3,2,701.9651893,354.871085
29139,29,139,2010,12241,6124,6117,6019,6054,105,63,5877,5945,127,67,21,14,14,23,1,0,84,68,5779,5885,122,67,21,14,14,23,0,0,83,65,98,60,5,0,0,0,0,0,1,0,1,3,714.5013936,370.6166868
29141,29,141,2010,20559,10261,10298,10068,10122,193,176,9906,9979,92,53,75,74,25,46,6,5,157,141,9747,9837,82,49,62,60,25,45,5,5,147,126,159,142,10,4,13,14,0,1,1,0,10,15,683.3446625,387.0264977
29143,29,143,2010,18934,9095,9839,8976,9737,119,102,7560,7984,1337,1628,38,44,32,43,6,6,122,134,7460,7911,1330,1621,34,33,31,42,5,6,116,124,100,73,7,7,4,11,1,1,1,0,6,10,759.7068587,436.7055094
29145,29,145,2010,58117,28810,29307,27469,28088,1341,1219,26319,26888,288,195,688,645,378,440,253,242,884,897,25164,25852,269,172,631,608,361,421,230,214,814,821,1155,1036,19,23,57,37,17,19,23,28,70,76,651.5356063,432.2123639
29147,29,147,2010,23384,11857,11527,11683,11410,174,117,11113,11079,377,190,37,22,225,136,0,2,105,98,10953,10971,374,186,30,22,225,136,0,1,101,94,160,108,3,4,7,0,0,0,0,1,4,4,637.867903,331.2837155
29149,29,149,2010,10922,5419,5503,5365,5426,54,77,5259,5318,16,14,49,68,6,23,1,4,88,76,5210,5253,16,14,45,60,6,23,1,3,87,73,49,65,0,0,4,8,0,0,0,1,1,3,719.2465449,436.3810857
29151,29,151,2010,13865,7223,6642,7180,6610,43,32,7136,6575,22,14,16,13,6,6,4,0,39,34,7095,6545,22,14,16,13,6,5,2,0,39,33,41,30,0,0,0,0,0,1,2,0,0,1,706.4408164,385.1044386
29153,29,153,2010,9728,4918,4810,4862,4749,56,61,4800,4711,16,13,33,30,3,8,0,0,66,48,4750,4656,15,13,29,26,3,8,0,0,65,46,50,55,1,0,4,4,0,0,0,0,1,2,695.2713778,438.4978325
29155,29,155,2010,18263,8690,9573,8512,9420,178,153,6292,6698,2187,2684,38,40,26,21,9,6,138,124,6147,6579,2172,2675,31,26,25,20,6,6,131,114,145,119,15,9,7,14,1,1,3,0,7,10,757.2315554,448.0757584
29157,29,157,2010,18937,9446,9491,9285,9376,161,115,9224,9309,50,30,43,36,44,37,6,5,79,74,9078,9207,46,27,38,29,43,37,1,3,79,73,146,102,4,3,5,7,1,0,5,2,0,1,753.5316269,404.553806
29159,29,159,2010,42287,20819,21468,19229,20008,1590,1460,19403,20169,707,605,172,135,106,143,18,12,413,404,17970,18846,675,574,92,68,101,137,16,11,375,372,1433,1323,32,31,80,67,5,6,2,1,38,32,674.1816656,378.3472779
29161,29,161,2010,45301,23708,21593,23210,21150,498,443,21660,20095,628,392,150,125,774,544,17,16,479,421,21235,19733,606,372,132,102,771,543,15,15,451,385,425,362,22,20,18,23,3,1,2,1,28,36,708.6067513,402.0492356
29163,29,163,2010,18507,10151,8356,9943,8234,208,122,8936,7922,1043,269,38,31,20,25,3,3,111,106,8739,7810,1036,266,36,26,20,25,3,3,109,104,197,112,7,3,2,5,0,0,0,0,2,2,720.5960786,358.5272192
29165,29,165,2010,89677,44158,45519,41845,43339,2313,2180,39071,40321,2736,2649,256,256,969,1128,148,168,978,997,37066,38445,2643,2554,192,176,944,1103,143,163,857,898,2005,1876,93,95,64,80,25,25,5,5,121,99,640.6514725,359.850067
29167,29,167,2010,31139,15381,15758,15061,15444,320,314,14869,15291,173,87,87,112,34,67,10,7,208,194,14585,15006,163,84,81,99,34,66,9,7,189,182,284,285,10,3,6,13,0,1,1,0,19,12,672.4101138,410.8340991
29169,29,169,2010,52803,29487,23316,26671,21400,2816,1916,23548,18502,3701,2566,292,202,611,803,175,156,1160,1087,21277,17025,3436,2333,224,156,564,762,156,145,1014,979,2271,1477,265,233,68,46,47,41,19,11,146,108,699.3550807,403.9474193
29171,29,171,2010,4972,2470,2502,2452,2483,18,19,2422,2448,16,9,8,7,4,13,0,0,20,25,2404,2430,16,9,8,7,4,13,0,0,20,24,18,18,0,0,0,0,0,0,0,0,0,1,678.6703259,327.0096938
29173,29,173,2010,10169,5160,5009,5115,4961,45,48,5031,4905,51,55,15,12,6,7,1,0,56,30,4986,4858,51,55,15,12,6,7,1,0,56,29,45,47,0,0,0,0,0,0,0,0,0,1,712.6362997,353.4017305
29175,29,175,2010,25437,13320,12117,13086,11932,234,185,11942,11309,1030,464,63,45,46,63,3,4,236,232,11740,11160,1019,454,56,33,44,62,3,4,224,219,202,149,11,10,7,12,2,1,0,0,12,13,691.0810865,356.9731511
29177,29,177,2010,23474,11723,11751,11521,11523,202,228,11297,11395,182,114,68,65,27,27,11,11,138,139,11130,11198,169,104,59,52,27,27,10,11,126,131,167,197,13,10,9,13,0,0,1,0,12,8,658.0156686,360.4575519
29179,29,179,2010,6692,3420,3272,3384,3247,36,25,3305,3179,39,13,22,23,1,12,0,1,53,44,3270,3154,39,13,21,23,1,12,0,1,53,44,35,25,0,0,1,0,0,0,0,0,0,0,728.113905,416.2077996
29181,29,181,2010,14103,6983,7120,6908,7058,75,62,6784,6918,44,27,55,53,13,35,0,0,87,87,6714,6862,44,26,55,51,13,34,0,0,82,85,70,56,0,1,0,2,0,1,0,0,5,2,731.6448387,436.7294063
29183,29,183,2010,361602,177489,184113,172294,179205,5195,4908,162572,168682,7564,7698,517,478,3742,4305,131,106,2963,2844,157966,164351,7436,7576,368,330,3691,4238,96,84,2737,2626,4606,4331,128,122,149,148,51,67,35,22,226,218,732.4638118,374.3605947
29185,29,185,2010,9823,4955,4868,4867,4793,88,75,4790,4748,43,19,37,33,1,10,0,1,84,57,4716,4677,40,18,31,31,1,10,0,1,79,56,74,71,3,1,6,2,0,0,0,0,5,1,663.7135498,398.8720042
29186,29,186,2010,18126,9160,8966,9098,8889,62,77,8942,8791,85,41,32,33,12,31,0,0,89,70,8880,8718,85,39,32,31,12,31,0,0,89,70,62,73,0,2,0,2,0,0,0,0,0,0,744.7781205,399.7335405
29187,29,187,2010,65498,34867,30631,34415,30296,452,335,31724,29757,2533,254,139,125,100,138,17,17,354,340,31314,29469,2515,248,129,104,99,136,17,17,341,322,410,288,18,6,10,21,1,2,0,0,13,18,738.5502457,402.3662496
29189,29,189,2010,998881,472923,525958,460038,513658,12885,12300,341064,368122,105408,129304,1117,1128,16978,18242,177,195,8179,8967,330190,357959,104547,128307,792,839,16852,18125,131,141,7526,8287,10874,10163,861,997,325,289,126,117,46,54,653,680,738.0475742,377.9225283
29195,29,195,2010,23406,11590,11816,10595,10894,995,922,10446,10749,688,584,81,84,58,74,65,60,252,265,9549,9936,670,555,35,35,54,69,62,58,225,241,897,813,18,29,46,49,4,5,3,2,27,24,675.7710811,366.2856881
29197,29,197,2010,4429,2150,2279,2132,2266,18,13,2116,2233,11,6,5,8,1,8,0,0,17,24,2099,2220,11,6,4,8,1,8,0,0,17,24,17,13,0,0,1,0,0,0,0,0,0,0,689.5006179,326.869913
29199,29,199,2010,4842,2353,2489,2339,2466,14,23,2323,2443,11,7,4,8,2,7,0,0,13,24,2309,2420,11,7,4,8,2,7,0,0,13,24,14,23,0,0,0,0,0,0,0,0,0,0,697.6132173,327.0975363
29201,29,201,2010,39238,18914,20324,18506,20002,408,322,16422,17491,2080,2407,69,46,53,75,11,6,279,299,16077,17229,2053,2380,53,31,53,75,7,6,263,281,345,262,27,27,16,15,0,0,4,0,16,18,760.614689,423.3424822
29203,29,203,2010,8437,4207,4230,4146,4163,61,67,4055,4078,29,18,38,36,6,13,0,0,79,85,4002,4012,22,18,38,36,6,13,0,0,78,84,53,66,7,0,0,0,0,0,0,0,1,1,718.5954009,422.606134
29205,29,205,2010,6370,3126,3244,3091,3211,35,33,3066,3175,27,18,4,13,4,9,0,0,25,29,3032,3144,27,18,4,11,4,9,0,0,24,29,34,31,0,0,0,2,0,0,0,0,1,0,699.9442422,346.1592889
29207,29,207,2010,29997,14556,15441,14375,15265,181,176,14192,15092,163,112,63,57,19,33,2,5,117,142,14035,14941,162,109,47,43,19,33,1,5,111,134,157,151,1,3,16,14,0,0,1,0,6,8,752.4708124,429.5913676
29209,29,209,2010,32172,15863,16309,15594,16024,269,285,15506,15906,52,33,89,94,25,69,15,9,176,198,15272,15663,47,27,77,78,25,69,13,8,160,179,234,243,5,6,12,16,0,0,2,1,16,19,671.985604,436.455068
29211,29,211,2010,6725,3434,3291,2756,2771,678,520,3348,3192,30,25,20,21,2,12,2,0,32,41,2676,2680,27,23,19,17,2,12,0,0,32,39,672,512,3,2,1,4,0,0,2,0,0,2,676.781481,334.9107485
29213,29,213,2010,51893,25254,26639,23968,25412,1286,1227,24107,25464,271,219,257,215,123,220,24,25,472,496,22963,24364,233,188,210,175,121,209,22,21,419,455,1144,1100,38,31,47,40,2,11,2,4,53,41,681.5546919,438.815988
29215,29,215,2010,26048,13540,12508,13319,12307,221,201,12352,12090,852,47,107,82,21,56,4,1,204,232,12150,11912,848,45,99,74,19,54,4,0,199,222,202,178,4,2,8,8,2,2,0,1,5,10,705.47044,418.5500058
29217,29,217,2010,21162,10256,10906,10090,10724,166,182,9949,10556,61,73,78,63,46,61,2,7,120,146,9801,10405,60,67,70,52,46,60,1,7,112,133,148,151,1,6,8,11,0,1,1,0,8,13,650.9856639,404.6312042
29219,29,219,2010,32551,16223,16328,15688,15893,535,435,15474,15601,347,281,80,81,43,91,5,11,274,263,15012,15233,327,273,52,53,39,83,3,9,255,242,462,368,20,8,28,28,4,8,2,2,19,21,721.6038109,375.5974933
29221,29,221,2010,25205,12922,12283,12787,12164,135,119,12211,12001,507,59,51,56,16,36,2,4,135,127,12095,11897,504,57,43,52,16,36,2,4,127,118,116,104,3,2,8,4,0,0,0,0,8,9,729.2516282,398.4980299
29223,29,223,2010,13499,6752,6747,6683,6688,69,59,6590,6561,32,25,30,27,6,24,1,1,93,109,6526,6507,31,22,30,27,6,24,1,1,89,107,64,54,1,3,0,0,0,0,0,0,4,2,739.9697325,422.8194182
29225,29,225,2010,36287,18337,17950,18050,17622,287,328,17626,17460,285,50,123,117,25,56,1,10,277,257,17389,17179,280,48,112,102,23,51,0,7,246,235,237,281,5,2,11,15,2,5,1,3,31,22,684.7255077,420.433836
29227,29,227,2010,2155,1049,1106,1036,1097,13,9,1016,1060,9,10,6,9,0,5,0,0,18,22,1004,1051,9,10,6,9,0,5,0,0,17,22,12,9,0,0,0,0,0,0,0,0,1,0,647.9783848,327.7286858
29229,29,229,2010,18853,9197,9656,9090,9524,107,132,8975,9403,50,44,47,59,18,34,4,4,103,112,8878,9286,50,43,41,54,18,32,4,4,99,105,97,117,0,1,6,5,0,2,0,0,4,7,694.0363874,420.3738775
29510,29,510,2010,319156,154077,165079,148006,159942,6071,5137,72537,71251,72920,85047,478,438,4695,4788,74,73,3373,3482,67603,67144,72334,84514,322,336,4630,4727,46,47,3071,3174,4934,4107,586,533,156,102,65,61,28,26,302,308,742.4532975,377.6025721
